"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"369",29785,"Bassin Ville au Blanc","VaB_04","Co",2018-01-18 13:30:00,2.419,"ICP-MS 2017/20xx-1"
"370",29792,"Bassin Ville au Blanc","VaB_04","Zn_F0.45um",2018-01-18 13:30:00,44.7707,"ICP-MS 2017/20xx-1"
"371",29793,"Bassin Ville au Blanc","VaB_04","V_F0.45um",2018-01-18 13:30:00,17.3343,"ICP-MS 2017/20xx-1"
"372",29794,"Bassin Ville au Blanc","VaB_04","Cu_f0.45um",2018-01-18 13:30:00,7.3135,"ICP-MS 2017/20xx-1"
"373",29795,"Bassin Ville au Blanc","VaB_04","Ti_F0.45um",2018-01-18 13:30:00,456.7919,"ICP-MS 2017/20xx-1"
"374",29796,"Bassin Ville au Blanc","VaB_04","Ni",2018-01-18 13:30:00,8.9553,"ICP-MS 2017/20xx-1"
"375",29798,"Bassin Ville au Blanc","VaB_04","Cr_f0.45um",2018-01-18 13:30:00,0.8036,"ICP-MS 2017/20xx-1"
"376",29800,"Bassin Ville au Blanc","VaB_04","Cd",2018-01-18 13:30:00,0.1549,"ICP-MS 2017/20xx-1"
"377",29801,"Bassin Ville au Blanc","VaB_04","Pb_F0.45um",2018-01-18 13:30:00,7.0882,"ICP-MS 2017/20xx-1"
"378",29802,"Bassin Ville au Blanc","VaB_04","Co_f0.45um",2018-01-18 13:30:00,0.3462,"ICP-MS 2017/20xx-1"
"379",29805,"Bassin Ville au Blanc","VaB_04","Ni_F0.45um",2018-01-18 13:30:00,5.7083,"ICP-MS 2017/20xx-1"
"380",29806,"Bassin Ville au Blanc","VaB_04","Cd_f0.45um",2018-01-18 13:30:00,0.0307,"ICP-MS 2017/20xx-1"
"381",29808,"Bassin Ville au Blanc","VaB_04","Mo_F0.45um",2018-01-18 13:30:00,0.1468,"ICP-MS 2017/20xx-1"
"382",29811,"Bassin Ville au Blanc","VaB_04","Mo",2018-01-18 13:30:00,1.0835,"ICP-MS 2017/20xx-1"
"383",29817,"Bassin Ville au Blanc","VaB_04","As_f0.45um",2018-01-18 13:30:00,30.9173,"ICP-MS 2017/20xx-1"
"384",29818,"Bassin Ville au Blanc","VaB_04","Cu_F0.45um",2018-01-18 13:30:00,13.4166,"ICP-MS 2017/20xx-1"
"385",29820,"Bassin Ville au Blanc","VaB_04","Cr_F0.45um",2018-01-18 13:30:00,16.4234,"ICP-MS 2017/20xx-1"
"386",29822,"Bassin Ville au Blanc","VaB_04","Co_F0.45um",2018-01-18 13:30:00,2.0728,"ICP-MS 2017/20xx-1"
"387",29823,"Bassin Ville au Blanc","VaB_04","Cd_F0.45um",2018-01-18 13:30:00,0.1243,"ICP-MS 2017/20xx-1"
