Date;Time;Valeur[l/s];État de la valeur;Interpolation;valid[%];Qualité;Interpolation;invalid[%];Qualité;Interpolation;missing[%];Qualité;Interpolation;Tags;Comments
07/09/201702:00:00;02:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201703:00:00;03:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201704:00:00;04:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201705:00:00;05:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201706:00:00;06:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201707:00:00;07:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201708:00:00;08:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201709:00:00;09:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201710:00:00;10:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201711:00:00;11:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201712:00:00;12:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201713:00:00;13:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201714:00:00;14:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201715:00:00;15:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201716:00:00;16:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201717:00:00;17:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201718:00:00;18:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201719:00:00;19:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201720:00:00;20:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201721:00:00;21:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201722:00:00;22:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/09/201723:00:00;23:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201700:00:00;00:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201701:00:00;01:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201702:00:00;02:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201703:00:00;03:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201704:00:00;04:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201705:00:00;05:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201706:00:00;06:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201707:00:00;07:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201708:00:00;08:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201709:00:00;09:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201710:00:00;10:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201711:00:00;11:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201712:00:00;12:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201713:00:00;13:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201714:00:00;14:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201715:00:00;15:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201716:00:00;16:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201717:00:00;17:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201718:00:00;18:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201719:00:00;19:00:00;2.068;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201720:00:00;20:00:00;12.846;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201721:00:00;21:00:00;10.938;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201722:00:00;22:00:00;2.466;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/09/201723:00:00;23:00:00;7.117;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201700:00:00;00:00:00;4.001;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201701:00:00;01:00:00;0.687;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201702:00:00;02:00:00;0.622;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201703:00:00;03:00:00;0.236;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201704:00:00;04:00:00;0.125;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201705:00:00;05:00:00;0.086;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201706:00:00;06:00:00;0.072;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201707:00:00;07:00:00;0.094;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201708:00:00;08:00:00;0.078;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201709:00:00;09:00:00;0.087;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201710:00:00;10:00:00;0.075;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201711:00:00;11:00:00;0.076;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201712:00:00;12:00:00;0.061;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201713:00:00;13:00:00;0.063;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201714:00:00;14:00:00;0.037;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201715:00:00;15:00:00;0.026;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201716:00:00;16:00:00;0.027;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201717:00:00;17:00:00;0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201718:00:00;18:00:00;0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201719:00:00;19:00:00;0.008;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201720:00:00;20:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201721:00:00;21:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201722:00:00;22:00:00;0.008;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/09/201723:00:00;23:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201700:00:00;00:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201701:00:00;01:00:00;-0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201702:00:00;02:00:00;-0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201703:00:00;03:00:00;-0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201704:00:00;04:00:00;-0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201705:00:00;05:00:00;-0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201706:00:00;06:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201707:00:00;07:00:00;-0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201708:00:00;08:00:00;-0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201709:00:00;09:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201710:00:00;10:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201711:00:00;11:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201712:00:00;12:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201713:00:00;13:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201714:00:00;14:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201715:00:00;15:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201716:00:00;16:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201717:00:00;17:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201718:00:00;18:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201719:00:00;19:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201720:00:00;20:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201721:00:00;21:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201722:00:00;22:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/09/201723:00:00;23:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201700:00:00;00:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201701:00:00;01:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201702:00:00;02:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201703:00:00;03:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201704:00:00;04:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201705:00:00;05:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201706:00:00;06:00:00;-0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201707:00:00;07:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201708:00:00;08:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201709:00:00;09:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201710:00:00;10:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201711:00:00;11:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/09/201712:00:00;12:00:00;---;80 (Mauvais);104;58;0 (Bon);101;0;0 (Bon);101;42;0 (Bon);101
11/09/201713:00:00;13:00:00;---;80 (Mauvais);104;50;0 (Bon);101;0;0 (Bon);101;50;0 (Bon);101
11/09/201714:00:00;14:00:00;---;80 (Mauvais);104;8;0 (Bon);101;0;0 (Bon);101;92;0 (Bon);101
11/09/201715:00:00;15:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201716:00:00;16:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201717:00:00;17:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201718:00:00;18:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201719:00:00;19:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201720:00:00;20:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201721:00:00;21:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201722:00:00;22:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
11/09/201723:00:00;23:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201700:00:00;00:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201701:00:00;01:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201702:00:00;02:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201703:00:00;03:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201704:00:00;04:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201705:00:00;05:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201706:00:00;06:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201707:00:00;07:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201708:00:00;08:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201709:00:00;09:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201710:00:00;10:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201711:00:00;11:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201712:00:00;12:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201713:00:00;13:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201714:00:00;14:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201715:00:00;15:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201716:00:00;16:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201717:00:00;17:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201718:00:00;18:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201719:00:00;19:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201720:00:00;20:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201721:00:00;21:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201722:00:00;22:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
12/09/201723:00:00;23:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
13/09/201700:00:00;00:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
13/09/201701:00:00;01:00:00;---;255 (255);104;0;0 (Bon);101;0;0 (Bon);101;100;0 (Bon);101
13/09/201702:00:00;02:00:00;0.000;80 (Mauvais);104;75;0 (Bon);101;0;0 (Bon);101;25;0 (Bon);101
13/09/201703:00:00;03:00:00;0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201704:00:00;04:00:00;0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201705:00:00;05:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201706:00:00;06:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201707:00:00;07:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201708:00:00;08:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201709:00:00;09:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201710:00:00;10:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201711:00:00;11:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201712:00:00;12:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201713:00:00;13:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201714:00:00;14:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201715:00:00;15:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201716:00:00;16:00:00;-0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201717:00:00;17:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201718:00:00;18:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201719:00:00;19:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201720:00:00;20:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201721:00:00;21:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201722:00:00;22:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/09/201723:00:00;23:00:00;0.050;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201700:00:00;00:00:00;1.512;200 (Inconnu);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201701:00:00;01:00:00;1.414;200 (Inconnu);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201702:00:00;02:00:00;0.219;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201703:00:00;03:00:00;0.087;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201704:00:00;04:00:00;0.101;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201705:00:00;05:00:00;0.082;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201706:00:00;06:00:00;0.056;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201707:00:00;07:00:00;0.055;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201708:00:00;08:00:00;0.040;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201709:00:00;09:00:00;0.033;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201710:00:00;10:00:00;0.061;80 (Mauvais);104;83;0 (Bon);101;0;0 (Bon);101;17;0 (Bon);101
14/09/201711:00:00;11:00:00;0.122;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201712:00:00;12:00:00;0.059;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201713:00:00;13:00:00;0.101;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201714:00:00;14:00:00;0.048;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201715:00:00;15:00:00;0.031;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201716:00:00;16:00:00;0.034;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201717:00:00;17:00:00;0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201718:00:00;18:00:00;0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201719:00:00;19:00:00;0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201720:00:00;20:00:00;-0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201721:00:00;21:00:00;-0.010;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201722:00:00;22:00:00;-0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/09/201723:00:00;23:00:00;-0.018;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201700:00:00;00:00:00;-0.025;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201701:00:00;01:00:00;-0.031;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201702:00:00;02:00:00;-0.028;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201703:00:00;03:00:00;-0.019;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201704:00:00;04:00:00;-0.015;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201705:00:00;05:00:00;-0.018;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201706:00:00;06:00:00;-0.021;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201707:00:00;07:00:00;-0.015;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201708:00:00;08:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201709:00:00;09:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201710:00:00;10:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201711:00:00;11:00:00;-0.010;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201712:00:00;12:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201713:00:00;13:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201714:00:00;14:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201715:00:00;15:00:00;-0.008;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201716:00:00;16:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201717:00:00;17:00:00;-0.036;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201718:00:00;18:00:00;-0.035;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201719:00:00;19:00:00;-0.042;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201720:00:00;20:00:00;-0.063;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201721:00:00;21:00:00;-0.060;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201722:00:00;22:00:00;-0.050;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/09/201723:00:00;23:00:00;-0.035;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/09/201700:00:00;00:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/09/201701:00:00;01:00:00;-0.029;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
